asset_type,name,project,location,display_name,labels
k8s.io/ResourceQuota,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/gke-managed-parallelstorecsi/resourcequotas/gcp-critical-pods,projects/192823657524,europe-north2,gcp-critical-pods,addonmanager.kubernetes.io/mode=Reconcile
storage.k8s.io/StorageClass,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/storage.k8s.io/storageclasses/parallelstore-rwx,projects/192823657524,europe-north2,parallelstore-rwx,addonmanager.kubernetes.io/mode=EnsureExists;k8s-app=parallelstore-csi-driver
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/parallelstore-csi-attacher-role,projects/192823657524,europe-north2,parallelstore-csi-attacher-role,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/parallelstore-csi-attacher-binding,projects/192823657524,europe-north2,parallelstore-csi-attacher-binding,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/parallelstore-csi-provisioner-binding,projects/192823657524,europe-north2,parallelstore-csi-provisioner-binding,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
rbac.authorization.k8s.io/RoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/rbac.authorization.k8s.io/rolebindings/parallelstore-csi-leaderelection-binding,projects/192823657524,europe-north2,parallelstore-csi-leaderelection-binding,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
rbac.authorization.k8s.io/Role,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/rbac.authorization.k8s.io/roles/parallelstore-csi-leaderelection-role,projects/192823657524,europe-north2,parallelstore-csi-leaderelection-role,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/parallelstore-csi-node-sa,projects/192823657524,europe-north2,parallelstore-csi-node-sa,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/parallelstore-csi-provisioner-role,projects/192823657524,europe-north2,parallelstore-csi-provisioner-role,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/parallelstore-csi-publisher-role,projects/192823657524,europe-north2,parallelstore-csi-publisher-role,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/gce:podsecuritypolicy:parallelstore-csi-node-sa,projects/192823657524,europe-north2,gce:podsecuritypolicy:parallelstore-csi-node-sa,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=parallelstore-csi-driver
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/node-local-dns,projects/192823657524,europe-north2,node-local-dns,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=node-local-dns;kubernetes.io/cluster-service=true
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/node-local-dns,projects/192823657524,europe-north2,node-local-dns,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-nodepool-bootstrapper,projects/192823657524,europe-north2,kubelet-nodepool-bootstrapper,addonmanager.kubernetes.io/mode=Reconcile
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-nodepool-certificate-bootstrap,projects/192823657524,europe-north2,kubelet-nodepool-certificate-bootstrap,addonmanager.kubernetes.io/mode=Reconcile
apps.k8s.io/ReplicaSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/replicasets/antrea-controller-horizontal-autoscaler-774859ff49,projects/192823657524,europe-north2,antrea-controller-horizontal-autoscaler-774859ff49,k8s-app=antrea-controller-autoscaler;pod-template-hash=774859ff49
rbac.authorization.k8s.io/RoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/rbac.authorization.k8s.io/rolebindings/antrea-cpha,projects/192823657524,europe-north2,antrea-cpha,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
apps.k8s.io/Deployment,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/deployments/antrea-controller-horizontal-autoscaler,projects/192823657524,europe-north2,antrea-controller-horizontal-autoscaler,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=antrea-controller-autoscaler;kubernetes.io/cluster-service=true
rbac.authorization.k8s.io/Role,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/rbac.authorization.k8s.io/roles/antrea-cpha,projects/192823657524,europe-north2,antrea-cpha,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/antrea-cpha,projects/192823657524,europe-north2,antrea-cpha,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/antrea-cpha,projects/192823657524,europe-north2,antrea-cpha,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/global/responsePolicies/5498050887576451891/rules/gke-8dfce3d7-kube-system-antrea-40225353,projects/192823657524,global,gke-8dfce3d7-kube-system-antrea-40225353,
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/europe-north2-b/responsePolicies/1008352330275772486/rules/gke-8dfce3d7-kube-system-antrea-40225353,projects/192823657524,europe-north2-b,gke-8dfce3d7-kube-system-antrea-40225353,
k8s.io/Service,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/services/antrea,projects/192823657524,europe-north2,antrea,addonmanager.kubernetes.io/mode=Reconcile;app=antrea
apps.k8s.io/Deployment,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/deployments/antrea-controller,projects/192823657524,europe-north2,antrea-controller,addonmanager.kubernetes.io/mode=EnsureExists;app=antrea;component=antrea-controller
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/europe-north2-a/responsePolicies/4243329925913326488/rules/gke-8dfce3d7-kube-system-antrea-40225353,projects/192823657524,europe-north2-a,gke-8dfce3d7-kube-system-antrea-40225353,
apps.k8s.io/ReplicaSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/replicasets/antrea-controller-55cbcff66,projects/192823657524,europe-north2,antrea-controller-55cbcff66,app=antrea;component=antrea-controller;pod-template-hash=55cbcff66
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/anetd-win,projects/192823657524,europe-north2,anetd-win,addonmanager.kubernetes.io/mode=Reconcile;app=anetd-win;prometheus.io/port=9990;prometheus.io/scrape=true
k8s.io/Endpoints,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/endpoints/antrea,projects/192823657524,europe-north2,antrea,addonmanager.kubernetes.io/mode=Reconcile;app=antrea;endpoints.kubernetes.io/managed-by=endpoint-controller
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/antrea-cpha,projects/192823657524,europe-north2,antrea-cpha,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/europe-north2-c/responsePolicies/7169102759307756539/rules/gke-8dfce3d7-kube-system-antrea-40225353,projects/192823657524,europe-north2-c,gke-8dfce3d7-kube-system-antrea-40225353,
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/cilium-win,projects/192823657524,europe-north2,cilium-win,addonmanager.kubernetes.io/mode=Reconcile;app=cilium-win
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/cilium-win,projects/192823657524,europe-north2,cilium-win,addonmanager.kubernetes.io/mode=Reconcile;app=cilium-win
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/antrea-controller,projects/192823657524,europe-north2,antrea-controller,addonmanager.kubernetes.io/mode=Reconcile;app=antrea
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/cilium-win,projects/192823657524,europe-north2,cilium-win,addonmanager.kubernetes.io/mode=Reconcile;app=cilium-win
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/antrea-agent,projects/192823657524,europe-north2,antrea-agent,addonmanager.kubernetes.io/mode=Reconcile;app=antrea
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/antrea-agent,projects/192823657524,europe-north2,antrea-agent,addonmanager.kubernetes.io/mode=Reconcile;app=antrea
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/antrea-controller,projects/192823657524,europe-north2,antrea-controller,addonmanager.kubernetes.io/mode=Reconcile;app=antrea
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/antrea-controller,projects/192823657524,europe-north2,antrea-controller,addonmanager.kubernetes.io/mode=Reconcile;app=antrea
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/antrea-agent,projects/192823657524,europe-north2,antrea-agent,addonmanager.kubernetes.io/mode=Reconcile;app=antrea
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/ip-masq-agent,projects/192823657524,europe-north2,ip-masq-agent,addonmanager.kubernetes.io/mode=Reconcile
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/ip-masq-agent,projects/192823657524,europe-north2,ip-masq-agent,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=ip-masq-agent;kubernetes.io/cluster-service=true
rbac.authorization.k8s.io/RoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/rbac.authorization.k8s.io/rolebindings/egress-nat-controller,projects/192823657524,europe-north2,egress-nat-controller,addonmanager.kubernetes.io/mode=Reconcile
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/egress-nat-controller,projects/192823657524,europe-north2,egress-nat-controller,addonmanager.kubernetes.io/mode=Reconcile
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/egress-nat-controller,projects/192823657524,europe-north2,egress-nat-controller,addonmanager.kubernetes.io/mode=Reconcile
apps.k8s.io/ReplicaSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/replicasets/egress-nat-controller-749bdd969,projects/192823657524,europe-north2,egress-nat-controller-749bdd969,component=netd;gke-app=egress-nat-controller;pod-template-hash=749bdd969
apps.k8s.io/Deployment,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/deployments/egress-nat-controller,projects/192823657524,europe-north2,egress-nat-controller,addonmanager.kubernetes.io/mode=Reconcile
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/egress-nat-controller,projects/192823657524,europe-north2,egress-nat-controller,addonmanager.kubernetes.io/mode=Reconcile
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/netd,projects/192823657524,europe-north2,netd,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/netd,projects/192823657524,europe-north2,netd,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/netd,projects/192823657524,europe-north2,netd,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=netd
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/netd,projects/192823657524,europe-north2,netd,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:metrics-server,projects/192823657524,europe-north2,system:metrics-server,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/nccl-fastsocket-installer,projects/192823657524,europe-north2,nccl-fastsocket-installer,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=nccl-fastsocket-installer
